cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
351998,3761,"DATA I O CORP","Measuring and Control Equity",13may2020,7.359307,9.276777,.4119622,17,608,27
811641,13235,"IMMUCELL CORP DE","Pharmaceutical Products",13may2020,2.934272,5.053246,.214601,25,1248,53
1326190,31249,"Altimmune, Inc","Pharmaceutical Products",13may2020,14.00778,15.69146,1.237535,36,1306,103
1084577,121793,"CYREN Ltd","Business Services",13may2020,1.028278,1.133144,.1660643,4,116,17
1681622,29004,"Varex Imaging Corp","Medical Equipment",13may2020,3.894839,5.252842,.2580687,40,1608,79
87050,178153,"Neonode Inc","Electronic Equipment",13may2020,3.663793,5.443635,.3514788,17,635,41
1354327,174049,"PGT Innovations, Inc","Construction Materials",13may2020,10.82677,17.02761,.7912899,55,2862,133
838875,30666,"WILLAMETTE VALLEY VINEYARDS INC","Alcoholic Beverages",13may2020,11.98347,16.25575,1.100432,29,1167,79
903651,28717,"INNODATA INC","Business Services",14may2020,9.635417,12.58076,.6111402,37,1441,70
1308208,162338,"UNIVERSAL LOGISTICS HOLDINGS, INC","Transportation",14may2020,10.51402,13.04385,.8856406,45,1517,103
1437226,180822,"Mastech Digital, Inc","Business Services",14may2020,2.194357,3.366215,.27127,7,273,22
1582982,20143,"MTBC, Inc","Business Services",14may2020,6.994329,9.090909,.5720122,37,1335,84
766792,2581,"CVD EQUIPMENT CORP","Machinery",14may2020,13.19149,17.34946,1.072312,31,1262,78
879526,24720,"WABASH NATIONAL Corp","Automobiles and Trucks",14may2020,12.04301,13.40537,.9053738,56,1836,124
874292,24428,"ADDVANTAGE TECHNOLOGIES GROUP INC","Wholesale",14may2020,6.632653,9.969509,.7114478,26,1079,77
33533,4450,"ESPEY MFG & ELECTRONICS CORP","Electronic Equipment",14may2020,2.422145,4.115067,.2321981,7,319,18
766421,1230,"ALASKA AIR GROUP, INC","Transportation",14may2020,10.19108,12.19025,.7151173,48,1466,86
1013706,63388,"Wilhelmina International, Inc","Entertainment",14may2020,9.89011,11.44375,.5504587,36,1185,57
1011432,116829,"CYNERGISTEK, INC","Business Services",14may2020,10.54054,11.94839,.645101,39,1278,69
356037,2573,"CSP INC MA","Computers",14may2020,4.418605,8.54532,.4692517,19,1038,57
1626199,32245,"ALPINE IMMUNE SCIENCES, INC","Pharmaceutical Products",14may2020,4.77387,4.988941,.2621447,57,1827,96
1679063,32322,"Chicken Soup for the Soul Entertainment, Inc","Entertainment",14may2020,3.319502,4.146776,.2565016,16,582,36
744452,106126,"APPLIED DNA SCIENCES INC","Electronic Equipment",14may2020,8.816121,10.01557,.6746238,35,1158,78
61004,6848,"LGL GROUP INC","Electronic Equipment",14may2020,14.05229,17.17264,.9279413,43,1499,81
1001907,61766,"ASTROTECH Corp","Measuring and Control Equity",14may2020,9.065934,9.613869,.6698188,33,976,68
1069394,126010,"FLEXIBLE SOLUTIONS INTERNATIONAL INC","Chemicals",14may2020,1.234568,1.377246,.1676647,4,115,14
787253,13765,"NATURAL ALTERNATIVES INTERNATIONAL INC","Pharmaceutical Products",14may2020,5.896226,7.148225,.4592902,25,856,55
1410172,178865,"Rubicon Technology, Inc","Electronic Equipment",14may2020,1.690141,1.846313,.1650335,6,179,16
1534708,18398,"Eastside Distilling, Inc","Alcoholic Beverages",14may2020,2.201835,2.046052,.1346931,12,319,21
720154,65905,"BIOANALYTICAL SYSTEMS INC","Business Services",14may2020,6.144068,7.749,.4492174,29,1104,64
1477246,184259,"S&W Seed Co","Agriculture",14may2020,4.925544,6.087554,.4082623,43,1506,101
749647,2990,"Celsion CORP","Pharmaceutical Products",15may2020,7.12424,9.022918,.483466,82,3378,181
1499961,163806,"Net Element, Inc","Business Services",15may2020,5.103668,6.877724,.367512,32,1310,70
1513761,104432,"Norwegian Cruise Line Holdings Ltd","Transportation",15may2020,10.69837,14.55418,.5797681,72,2912,116
855683,61496,"MILESTONE SCIENTIFIC INC","Medical Equipment",15may2020,4,7.311321,.2358491,19,961,31
350737,8073,"OCEAN BIO CHEM INC","Consumer Goods",15may2020,6.986899,8.476951,.4623792,16,605,33
825324,22543,"Good Times Restaurants Inc","Restaurants, Hotel, Mc'el",15may2020,6.909091,8.690013,.6114508,38,1407,99
73756,8079,"OCEANEERING INTERNATIONAL INC","Petroleum and Natural Gas",15may2020,7.557118,11.64585,.47759,43,1902,78
1616741,22731,"PATRIOT TRANSPORTATION HOLDING, INC","Transportation",15may2020,12.95181,15.15417,.9403018,43,1386,86
1321834,275264,"Akers Biosciences, Inc","Pharmaceutical Products",15may2020,7.620818,9.265551,.4385694,41,1500,71
857949,21241,"China Green Agriculture, Inc","Chemicals",15may2020,9.549549,9.343936,.6747394,53,1551,112
1534504,196159,"PBF Energy Inc","Petroleum and Natural Gas",15may2020,5.288932,6.889213,.4013134,54,2266,132
836690,135844,"INNOVATIVE SOLUTIONS & SUPPORT INC","Computers",15may2020,7.12831,12.2727,.7868809,35,1856,119
942126,31738,"TAITRON COMPONENTS INC","Wholesale",15may2020,12.75168,16.38779,1.181102,19,666,48
1774170,121759,"PowerFleet, Inc","Electronic Equipment",15may2020,2.952029,4.063458,.2476999,16,689,42
874710,24837,"ALLIED HEALTHCARE PRODUCTS INC","Medical Equipment",15may2020,11.72414,12.73108,.9120039,34,1033,74
1045742,66261,"LIVE VENTURES Inc","Retail",15may2020,4.202899,6.137969,.2024591,29,1243,41
812796,13484,"SOLIGENIX, INC","Pharmaceutical Products",15may2020,10.49383,11.68886,.62102,68,2221,118
1699150,30098,"Ingersoll Rand Inc","Machinery",15may2020,4.907307,6.428648,.3415669,45,1788,95
1445283,26755,"PROTEOSTASIS THERAPEUTICS, INC","Pharmaceutical Products",15may2020,6.810285,8.066081,.4615352,98,3740,214
1438731,62582,"ALJ REGIONAL HOLDINGS INC","Business Services",15may2020,4.492363,5.438976,.2979831,50,1734,95
1138639,177257,"INFINERA Corp","Computers",15may2020,4.382826,6.21992,.2758959,49,2029,90
355019,4826,"FONAR CORP","Healthcare",15may2020,10.40724,12.27325,.6792744,46,1590,88
1408278,196355,"Synacor, Inc","Business Services",15may2020,8.196721,10.14839,.6871825,30,1019,69
1337013,174428,"InfuSystem Holdings, Inc","Healthcare",15may2020,14.92537,23.40979,.9458501,40,1980,80
811212,13794,"ThermoGenesis Holdings, Inc","Measuring and Control Equity",15may2020,4.509284,6.043705,.2834415,17,661,31
1356576,186159,"SUPERNUS PHARMACEUTICALS, INC","Pharmaceutical Products",15may2020,5.779335,6.598854,.4249018,33,1025,66
806517,13733,"PSYCHEMEDICS CORP","Healthcare",15may2020,13.69863,22.339,1.006261,20,999,45
1009891,166087,"AIR INDUSTRIES GROUP","Aircraft",15may2020,8.933002,9.673225,.6674179,36,1116,77
1114925,138467,"LANTRONIX INC","Computers",15may2020,8.080808,12.73742,.4415195,32,1529,53
1506439,186903,"SharpSpring, Inc","Business Services",15may2020,4.508197,4.854512,.3314917,22,659,45
1637655,23540,"Horizon Global Corp","Automobiles and Trucks",18may2020,10.75838,14.79359,.7952286,61,2530,136
1355848,183524,"Genius Brands International, Inc","Entertainment",18may2020,.4878049,.4646502,.0546647,3,102,12
1290900,160570,"Commercial Vehicle Group, Inc","Automobiles and Trucks",18may2020,7.212476,13.29231,.6153235,37,2009,93
858877,20779,"CISCO SYSTEMS, INC","Computers",18may2020,4.438082,5.767175,.2998305,62,2212,115
1195734,18839,"POTBELLY CORP","Restaurants, Hotel, Mc'el",18may2020,13.44538,14.88398,.8874919,48,1610,96
1386570,177367,"ChromaDex Corp","Pharmaceutical Products",18may2020,6.241135,7.207506,.350661,44,1521,74
1652133,31442,"Oasis Midstream Partners LP","Transportation",18may2020,6.666667,8.161729,.4677671,38,1518,87
75340,8229,"P&F INDUSTRIES INC","Machinery",18may2020,8.737864,10.66255,.7005462,27,898,59
1436126,180229,"Mistras Group, Inc","Business Services",19may2020,9.836065,10.2846,.6743998,48,1525,100
65011,7260,"MEREDITH CORP","Printing and Publishing",19may2020,11.17917,13.87663,.8074223,73,2767,161
1349436,176899,"SANDRIDGE ENERGY INC","Petroleum and Natural Gas",19may2020,6.628242,9.209209,.4823005,23,1012,53
1158449,145977,"ADVANCE AUTO PARTS INC","Retail",19may2020,17.33871,21.9789,1.121645,43,1646,84
1067837,117902,"ENTERCOM COMMUNICATIONS CORP","Telecommunications",19may2020,6.93816,8.363449,.547238,46,1620,106
911147,29151,"CENTURY CASINOS INC CO","Entertainment",20may2020,8.031088,9.93028,.4309093,62,2051,89
1653653,26361,"Red Rock Resorts, Inc","Restaurants, Hotel, Mc'el",20may2020,13.67673,16.79922,.9498197,77,2936,166
6281,1632,"ANALOG DEVICES INC","Electronic Equipment",20may2020,7.642276,10.03049,.5082116,47,1875,95
840715,18549,"CLEARONE INC","Electronic Equipment",20may2020,3.162055,3.244751,.2642784,8,221,18
732026,10740,"TRIO-TECH INTERNATIONAL","Machinery",21may2020,6.766917,8.805294,.4272391,45,1690,82
746598,2352,"BRADY CORP","Miscellaneous",21may2020,10.69519,13.01401,.8517264,40,1421,93
886835,25509,"SUPERIOR ENERGY SERVICES INC","Petroleum and Natural Gas",21may2020,8.830549,13.23816,.738157,37,1632,91
67215,4115,"DYCOM INDUSTRIES INC","Construction",21may2020,6.886657,7.64222,.5727994,48,1561,117
884887,28191,"ROYAL CARIBBEAN CRUISES LTD","Transportation",21may2020,10.97666,13.77485,.6910952,127,4684,235
1582313,21744,"Xenon Pharmaceuticals Inc","Pharmaceutical Products",21may2020,4.052936,4.448871,.2681581,49,1742,105
896878,27928,"INTUIT INC","Business Services",21may2020,7.627119,9.735524,.5009577,72,2643,136
109198,11672,"TJX COMPANIES INC DE","Retail",21may2020,18.26281,22.26275,1.413266,82,2930,186
1173514,160681,"HYSTER-YALE MATERIALS HANDLING, INC","Automobiles and Trucks",21may2020,11.82033,16.63547,.8339006,50,1955,98
1546417,171049,"Bloomin' Brands, Inc","Restaurants, Hotel, Mc'el",21may2020,14.52514,19.49263,1.147776,78,2989,176
1324424,126296,"Expedia Group, Inc","Transportation",21may2020,10.58531,11.26761,.5767193,85,2872,147
1045810,117768,"NVIDIA CORP","Electronic Equipment",21may2020,10.78431,12.70114,.8949557,44,1405,99
874396,24099,"LIFETIME BRANDS, INC","Construction Materials",21may2020,8.207705,9.930568,.6126378,49,1702,105
216085,5523,"HAVERTY FURNITURE COMPANIES INC","Retail",21may2020,15.72052,21.77215,1.299578,36,1290,77
1131554,166593,"SYNCHRONOSS TECHNOLOGIES INC","Business Services",21may2020,6.277056,6.470703,.3901931,29,995,60
6951,1704,"APPLIED MATERIALS INC DE","Machinery",21may2020,5.027933,8.370971,.4360692,45,2150,112
885978,25318,"U S PHYSICAL THERAPY INC NV","Healthcare",21may2020,8.011869,9.710233,.5553417,54,1766,101
88790,9590,"INTRICON CORP","Medical Equipment",22may2020,14.78873,17.17348,1.038551,63,2067,125
1224133,157755,"MARCHEX INC","Business Services",22may2020,4.810997,6.06909,.3702075,70,2623,160
1015155,65850,"CHARLES & COLVARD LTD","Construction Materials",22may2020,16.14498,20.52637,1.077365,98,4001,210
883241,24975,"SYNOPSYS INC","Business Services",22may2020,7.038835,9.126097,.5633924,58,2122,131
1362468,175007,"Allegiant Travel CO","Transportation",22may2020,12.54019,14.86962,.7155852,39,1226,59
882508,65036,"QUICKLOGIC Corp","Electronic Equipment",22may2020,8.351648,10.85922,.4831277,38,1461,65
1524931,187775,"CHUY'S HOLDINGS, INC","Restaurants, Hotel, Mc'el",22may2020,15.91512,17.73589,1.154179,60,1844,120
1017303,63520,"TRANSACT TECHNOLOGIES INC","Computers",22may2020,18.62745,24.10852,1.080803,76,3279,147
1087294,178097,"CUMBERLAND PHARMACEUTICALS INC","Pharmaceutical Products",22may2020,6.689537,7.886687,.5319856,39,1186,80
1327567,171067,"Palo Alto Networks Inc","Business Services",22may2020,5.8876,8.744122,.3164373,66,3012,109
1524358,191255,"MARRIOTT VACATIONS WORLDWIDE Corp","Restaurants, Hotel, Mc'el",22may2020,11.94631,15.22569,.9331597,89,3508,215
80172,7762,"NATIONAL PRESTO INDUSTRIES INC","Defense",22may2020,9.6,14.62257,.6613947,24,1017,46
898437,28209,"Anika Therapeutics, Inc","Pharmaceutical Products",22may2020,13.5906,15.61486,.9455075,81,2791,169
1041514,65540,"NET 1 UEPS TECHNOLOGIES INC","Business Services",26may2020,5.651672,6.228669,.3598457,49,1679,97
928658,30877,"COVENANT TRANSPORTATION GROUP INC","Transportation",27may2020,6.792453,9.058954,.4625062,36,1469,75
88941,9599,"SEMTECH CORP","Electronic Equipment",27may2020,10.1145,12.36967,.6435835,53,1922,100
764478,2184,"BEST BUY CO INC","Retail",27may2020,18.33811,25.54398,1.078668,64,2747,116
1016281,63456,"CARRIAGE SERVICES INC","Personal Services",27may2020,5.235602,6.641314,.3478341,40,1432,75
29534,4016,"DOLLAR GENERAL CORP","Retail",28may2020,9.567198,13.31455,.6429707,42,1843,89
82166,8958,"RAVEN INDUSTRIES INC","Rubber and Plastic Products",28may2020,7.756233,8.872929,.5635359,28,803,51
315189,3835,"DEERE & CO","Machinery",28may2020,7.324365,13.02366,.5806382,49,2400,107
1501756,21020,"Adverum Biotechnologies, Inc","Pharmaceutical Products",28may2020,8.273381,9.255285,.4348697,92,3235,152
1396033,178806,"Lumber Liquidators Holdings, Inc","Retail",28may2020,7.61062,8.386066,.555917,43,1418,94
1327811,15044,"Workday, Inc","Business Services",28may2020,7.799443,10.09589,.5624193,84,3285,183
935703,31587,"DOLLAR TREE, INC","Retail",28may2020,21.42857,24.85819,1.399817,84,2717,153
60667,6829,"LOWES COMPANIES INC","Retail",28may2020,9.742121,15.99884,.6179395,34,1657,64
21510,3157,"COHERENT INC","Measuring and Control Equity",28may2020,9.137489,11.57306,.4638219,107,4117,165
1628908,23818,"Evolent Health, Inc","Business Services",28may2020,4.158965,4.700074,.2661024,45,1466,83
46619,5567,"HEICO CORP","Aircraft",28may2020,11.19134,14.6257,.6166162,31,1352,57
1296205,177975,"ZAGG Inc","Consumer Goods",28may2020,9.189189,11.2264,.5888951,34,1201,63
900075,29901,"COPART INC","Wholesale",28may2020,2.930832,4.210918,.2012297,25,1130,54
1156388,145041,"BIG 5 SPORTING GOODS Corp","Retail",28may2020,12.36442,14.67878,.8622959,57,2230,131
812128,13323,"SANDERSON FARMS INC","Food",28may2020,13.28225,14.3544,.746114,104,3463,180
877422,28762,"SpartanNash Co","Wholesale",28may2020,12.88515,14.91048,.7729185,46,1524,79
1403568,178704,"Ulta Beauty, Inc","Retail",28may2020,14.09214,18.4357,1.21881,52,1921,127
1607962,21103,"ReWalk Robotics Ltd","Medical Equipment",28may2020,6.907378,9.048138,.4952456,44,1827,100
834365,17199,"BIOLIFE SOLUTIONS INC","Pharmaceutical Products",29may2020,5.462185,8.320572,.3792022,26,1141,52
1705012,32592,"Fat Brands, Inc","Restaurants, Hotel, Mc'el",29may2020,3.735632,4.717659,.261807,26,919,51
27419,3813,"TARGET CORP","Retail",29may2020,11.76471,13.79361,.8355321,30,941,57
1058057,137310,"MARVELL TECHNOLOGY GROUP LTD","Electronic Equipment",29may2020,4.324324,4.926994,.3519281,40,1316,94
1083446,32809,"Apollo Medical Holdings, Inc","Healthcare",29may2020,1.64557,3.035728,.147211,13,763,37
887226,25676,"PERCEPTRON INC MI","Measuring and Control Equity",01jun2020,12.13675,14.16431,.9365786,71,2450,162
1067294,3570,"CRACKER BARREL OLD COUNTRY STORE, INC","Restaurants, Hotel, Mc'el",02jun2020,14.44623,16.7536,1.074759,90,3180,204
1089063,150139,"DICK'S SPORTING GOODS, INC","Retail",03jun2020,16.82785,22.19022,1.014101,87,3698,169
23197,3358,"COMTECH TELECOMMUNICATIONS CORP DE","Electronic Equipment",03jun2020,2.477876,3.886188,.1629969,28,1359,57
29644,4036,"DONALDSON CO INC","Automobiles and Trucks",03jun2020,8.450705,12.3108,.6727211,36,1464,80
1385280,177108,"Cinemark Holdings, Inc","Entertainment",03jun2020,7.352941,8.90937,.4546851,40,1450,74
16732,2663,"CAMPBELL SOUP CO","Food",03jun2020,5.371248,6.69827,.3447639,34,1088,56
43920,5338,"GREIF, INC","Shipping Containers",04jun2020,6.675939,11.503,.4426003,48,2495,96
103595,11178,"VILLAGE SUPER MARKET INC","Retail",04jun2020,8.737864,12.92677,.5727763,27,1151,51
812011,64344,"VAIL RESORTS INC","Entertainment",04jun2020,11.05398,13.85087,.551115,86,3795,151
919012,30059,"AMERICAN EAGLE OUTFITTERS INC","Retail",04jun2020,9.927798,13.14512,.8046615,55,1895,116
1056285,148391,"KIRKLAND'S, INC","Retail",04jun2020,13.80208,16.0103,1.021021,53,1866,119
737758,10618,"TORO CO","Machinery",04jun2020,10.9589,18.029,.5510562,104,6478,198
1468666,26677,"SecureWorks Corp","Business Services",04jun2020,4.646018,5.67473,.2738476,21,746,36
1528396,190455,"Guidewire Software, Inc","Business Services",04jun2020,3.715415,4.251514,.2273947,47,1664,89
1428336,20823,"HEALTHEQUITY, INC","Business Services",04jun2020,4.152249,6.062529,.3057222,24,1051,53
16099,6831,"LUBYS INC","Restaurants, Hotel, Mc'el",05jun2020,4.786546,5.960877,.365671,37,1353,83
1649744,26335,"DULUTH HOLDINGS INC","Retail",05jun2020,6.628242,10.95634,.4781705,23,1054,46
1132105,16009,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC","Retail",05jun2020,2.806123,3.319618,.3459884,11,355,37
1571123,18683,"Science Applications International Corp","Computers",05jun2020,2.760736,3.889066,.1700138,9,366,16
711404,3504,"COOPER COMPANIES, INC","Medical Equipment",05jun2020,12.71028,18.72971,1.113727,68,2943,175
1316517,176169,"Kandi Technologies Group, Inc","Automobiles and Trucks",05jun2020,3.80117,4.381296,.2566052,13,461,27
1423221,179819,"Quanex Building Products CORP","Construction Materials",05jun2020,13.28413,14.67949,.7875541,72,2274,122
1413898,179288,"A H Belo Corp","Printing and Publishing",05jun2020,12.92876,16.30675,.959785,49,1699,100
1318008,162988,"Zumiez Inc","Retail",08jun2020,10.36364,12.95518,.743807,57,2003,115
1446159,183860,"Predictive Oncology Inc","Medical Equipment",08jun2020,4.123711,5.323515,.247465,24,882,41
315374,5788,"HURCO COMPANIES INC","Measuring and Control Equity",08jun2020,9.150327,10.70911,.6815545,42,1477,94
74046,8105,"Oil-Dri Corp of America","Construction Materials",08jun2020,14.07868,14.8635,.8522317,68,2058,118
1593195,19578,"Tribune Publishing Co","Printing and Publishing",08jun2020,10.36866,11.62282,.6166576,45,1489,79
1385867,28084,"Coupa Software Inc","Business Services",08jun2020,5.591572,6.946969,.4116326,69,2599,154
914712,29621,"Steel Connect, Inc","Business Services",08jun2020,10.2253,12.33349,.6787215,59,2435,134
730263,10549,"THOR INDUSTRIES INC","Automobiles and Trucks",08jun2020,10.43165,14.95158,.5720111,58,2640,101
1280263,15420,"AMBARELLA INC","Electronic Equipment",08jun2020,4.864865,6.831503,.2767116,54,2296,93
1687221,185952,"REV Group, Inc","Automobiles and Trucks",08jun2020,9.090909,13.07824,.6285494,55,2372,114
100591,8832,"ARGAN INC","Business Services",09jun2020,7.029877,7.751626,.3683029,40,1347,64
39911,4990,"GAP INC","Retail",09jun2020,11.49144,13.73928,.7723264,94,3380,190
316253,4418,"ENZO BIOCHEM INC","Healthcare",09jun2020,12.99145,15.81798,.8787769,76,2628,146
1411579,177637,"AMC ENTERTAINMENT HOLDINGS, INC","Entertainment",09jun2020,9.287532,10.4302,.5151666,73,2713,134
1342423,29962,"Limoneira CO","Agriculture",09jun2020,4.707379,6.622233,.4427517,37,1391,93
19446,2942,"CANTEL MEDICAL CORP","Medical Equipment",09jun2020,12.21865,15.21115,.8661337,76,2968,169
1573097,17812,"HD Supply Holdings, Inc","Wholesale",09jun2020,5.747127,7.099084,.4888797,30,1031,71
914122,19431,"Perma-Pipe International Holdings, Inc","Construction Materials",09jun2020,4.140127,4.339141,.2552436,13,391,23
798081,12597,"LAKELAND INDUSTRIES INC","Medical Equipment",09jun2020,5.361305,5.650091,.3551958,23,684,43
821002,19402,"G III APPAREL GROUP LTD DE","Apparel",09jun2020,16.11785,20.33857,1.283383,93,3328,210
1133470,147708,"CALAVO GROWERS INC","Wholesale",09jun2020,6.108202,9.586314,.4603421,35,1541,74
1617227,11538,"J Alexander's Holdings, Inc","Restaurants, Hotel, Mc'el",09jun2020,14.01274,17.11539,.8631259,88,3490,176
1005731,62396,"IDT CORP","Telecommunications",09jun2020,7.539682,7.10704,.4212075,38,1063,63
1483510,184323,"EXPRESS, INC","Retail",09jun2020,13.36406,15.02657,.974392,58,1866,121
1166388,147242,"VERINT SYSTEMS INC","Computers",09jun2020,7.563025,8.820513,.5394112,63,2322,142
98246,13646,"TIFFANY & CO","Retail",09jun2020,15,20.10138,.8341014,90,4362,181
1326380,145049,"GameStop Corp","Retail",09jun2020,8.801956,9.411056,.6457723,36,1093,75
72573,7951,"MOVADO GROUP INC","Consumer Goods",09jun2020,11.00196,18.44502,.8819263,56,3179,152
1223389,156614,"CONNS INC","Retail",09jun2020,5.673759,8.412891,.3818781,32,1454,66
883569,28118,"Fossil Group, Inc","Consumer Goods",10jun2020,14.76868,17.06439,.8748131,83,3082,158
14707,2436,"CALERES INC","Apparel",10jun2020,10.81081,16.55595,.6320542,56,2567,98
936395,64356,"CIENA CORP","Electronic Equipment",10jun2020,13.80208,18.42178,.948584,106,4020,207
1020859,63927,"UNITED NATURAL FOODS INC","Wholesale",10jun2020,6.147091,7.373637,.4094553,56,2143,119
1171759,148470,"RED ROBIN GOURMET BURGERS INC","Restaurants, Hotel, Mc'el",10jun2020,17.85714,23.24129,1.279061,75,3089,170
1177609,171141,"FIVE BELOW, INC","Retail",10jun2020,12.16216,13.61956,.8073643,54,1805,107
1495320,185195,"Vera Bradley, Inc","Apparel",10jun2020,13.38912,16.42305,.9106911,64,2146,119
878726,11944,"TUESDAY MORNING CORP DE","Retail",17jun2020,8.952381,10.34843,.5776439,47,1684,94
